model_name,architecture,attention_type,epoch,train_loss,train_accuracy,test_loss,test_accuracy,cumulative_training_time
MLP - linear,MLP, linear,47,0.22109933197498322,0.9227206707000732,3.5189175605773926,0.5153999924659729,15.720782074928284
MLP - linear,MLP, linear,48,0.21553929150104523,0.9230428338050842,3.391869306564331,0.51910001039505,16.05526679992676
MLP - linear,MLP, linear,49,0.2068830281496048,0.9271302819252014,3.818159818649292,0.5069000124931335,16.38975152492523
MLP - linear,MLP, linear,50,0.2408963143825531,0.9160760045051575,3.765587329864502,0.5091999769210815,16.724236249923706
MLP - linear,MLP, linear,51,0.23273296654224396,0.9183512926101685,3.62427020072937,0.5133999586105347,17.05872097492218
MLP - linear,MLP, linear,52,0.23753908276557922,0.9187137484550476,3.638101577758789,0.5137999653816223,17.393205699920653
MLP - linear,MLP, linear,53,0.2302616685628891,0.9207876920700073,3.719623327255249,0.5091999769210815,17.72769042491913
MLP - linear,MLP, linear,54,0.2156699001789093,0.923324704170227,3.805494785308838,0.5157999992370605,18.062175149917604
MLP - linear,MLP, linear,55,0.19120407104492188,0.9341776371002197,3.774684190750122,0.515999972820282,18.396659874916075
MLP - linear,MLP, linear,56,0.2035003900527954,0.9291236996650696,3.8439972400665283,0.5138999819755554,18.73114459991455
MLP - linear,MLP, linear,57,0.19208262860774994,0.9342581629753113,4.104423522949219,0.5130999684333801,19.065629324913026
MLP - linear,MLP, linear,58,0.21288691461086273,0.9277142286300659,3.972234010696411,0.520799994468689,19.400114049911497
MLP - linear,MLP, linear,59,0.20363390445709229,0.9291035532951355,4.0575456619262695,0.5170999765396118,19.734598774909973
MLP - linear,MLP, linear,60,0.19496536254882812,0.9328486919403076,4.012556076049805,0.5108000040054321,20.069083499908448
MLP - linear,MLP, linear,61,0.20186690986156464,0.9311976432800293,4.137059688568115,0.5252000093460083,20.40356822490692
MLP - linear,MLP, linear,62,0.15531311929225922,0.9469031691551208,4.248545169830322,0.5167999863624573,20.738052949905395
MLP - linear,MLP, linear,63,0.16800309717655182,0.9413055181503296,4.3066582679748535,0.515999972820282,21.07253767490387
MLP - linear,MLP, linear,64,0.2180938869714737,0.9260429739952087,4.205864429473877,0.5162999629974365,21.407022399902345
MLP - linear,MLP, linear,65,0.1869976669549942,0.9352246522903442,4.220489025115967,0.5191999673843384,21.741507124900817
MLP - linear,MLP, linear,66,0.1957627236843109,0.9331708550453186,3.994530439376831,0.5142999887466431,22.075991849899292
MLP - linear,MLP, linear,67,0.18543317914009094,0.9370771050453186,4.292047023773193,0.5146999955177307,22.410476574897768
MLP - linear,MLP, linear,68,0.16542977094650269,0.9434801340103149,4.329970359802246,0.520799994468689,22.74496129989624
MLP - linear,MLP, linear,69,0.16582651436328888,0.9432989358901978,4.466684341430664,0.5130999684333801,23.079446024894715
MLP - linear,MLP, linear,70,0.1639632284641266,0.9437822103500366,4.420586585998535,0.5189999938011169,23.41393074989319
MLP - linear,MLP, linear,71,0.18105725944042206,0.9402987957000732,4.446963787078857,0.5162999629974365,23.74841547489166
MLP - linear,MLP, linear,72,0.14820627868175507,0.9500845670700073,4.688791751861572,0.5160999894142151,24.082900199890137
MLP - linear,MLP, linear,73,0.15655259788036346,0.9477488398551941,4.314868927001953,0.515999972820282,24.417384924888612
MLP - linear,MLP, linear,74,0.18963126838207245,0.9376811981201172,4.571445465087891,0.5045999884605408,24.751869649887084
MLP - linear,MLP, linear,75,0.20789910852909088,0.9307345151901245,4.614511489868164,0.5135999917984009,25.08635437488556
MLP - linear,MLP, linear,76,0.17738942801952362,0.9404799938201904,4.621641635894775,0.5069000124931335,25.420839099884034
MLP - linear,MLP, linear,77,0.18341711163520813,0.9388490319252014,4.683679580688477,0.5034999847412109,25.755323824882506
MLP - linear,MLP, linear,78,0.16325922310352325,0.9447084069252014,4.430826663970947,0.5065999627113342,26.08980854988098
MLP - linear,MLP, linear,79,0.14505097270011902,0.9509302377700806,4.952192306518555,0.5145999789237976,26.424293274879457
MLP - linear,MLP, linear,80,0.16646379232406616,0.9449902772903442,4.577619552612305,0.5148999691009521,26.75877799987793
MLP - linear,MLP, linear,81,0.1822446584701538,0.9401376843452454,4.597530364990234,0.5099999904632568,27.093262724876404
MLP - linear,MLP, linear,82,0.17031535506248474,0.9441043734550476,4.61408805847168,0.5105000138282776,27.42774744987488
MLP - linear,MLP, linear,83,0.1461886763572693,0.9509302377700806,4.829955577850342,0.5083000063896179,27.76223217487335
MLP - linear,MLP, linear,84,0.14132116734981537,0.9524806141853333,4.879095554351807,0.5160999894142151,28.096716899871826
MLP - linear,MLP, linear,85,0.12400119751691818,0.958782970905304,4.792999267578125,0.513700008392334,28.4312016248703
MLP - linear,MLP, linear,86,0.1404285579919815,0.9529035091400146,4.906141757965088,0.5138999819755554,28.765686349868773
MLP - linear,MLP, linear,87,0.15370027720928192,0.9483931660652161,4.908531665802002,0.5184000134468079,29.100171074867248
MLP - linear,MLP, linear,88,0.17588505148887634,0.9415874481201172,4.73903226852417,0.5015999674797058,29.434655799865723
MLP - linear,MLP, linear,89,0.18149051070213318,0.9413458108901978,4.7273077964782715,0.505899965763092,29.7691405248642
MLP - linear,MLP, linear,90,0.1847236454486847,0.9386476874351501,4.786309719085693,0.5145999789237976,30.10362524986267
MLP - linear,MLP, linear,91,0.16646957397460938,0.9466615319252014,4.875442028045654,0.517300009727478,30.438109974861145
MLP - linear,MLP, linear,92,0.11121219396591187,0.9625684022903442,5.007808208465576,0.5200999975204468,30.77259469985962
MLP - linear,MLP, linear,93,0.10841617733240128,0.9640986919403076,4.880040168762207,0.510699987411499,31.107079424858092
MLP - linear,MLP, linear,94,0.12852628529071808,0.9578567743301392,5.039209365844727,0.5216999650001526,31.441564149856568
MLP - linear,MLP, linear,95,0.11203320324420929,0.9620247483253479,5.016785144805908,0.515500009059906,31.776048874855043
MLP - linear,MLP, linear,96,0.14074042439460754,0.9550982117652893,5.107179641723633,0.5121999979019165,32.11053359985352
MLP - linear,MLP, linear,97,0.1780257374048233,0.9426143169403076,4.994842529296875,0.5169000029563904,32.445018324851986
MLP - linear,MLP, linear,98,0.18002894520759583,0.942835807800293,5.080804824829102,0.5081999897956848,32.77950304985046
MLP - linear,MLP, linear,99,0.17034345865249634,0.9450708627700806,4.9548869132995605,0.5180999636650085,33.11398777484894
MLP - linear,MLP, linear,100,0.1870736926794052,0.9396544694900513,5.265959739685059,0.5109999775886536,33.44847249984741
CNN - linear,CNN, linear,1,1.6879639625549316,0.3733488917350769,1.4973859786987305,0.4511999785900116,0.8869457268714904
CNN - linear,CNN, linear,2,1.353626012802124,0.5076916813850403,1.2866495847702026,0.5351999998092651,1.7738914537429809
CNN - linear,CNN, linear,3,1.2315309047698975,0.5544257164001465,1.2114931344985962,0.5584999918937683,2.6608371806144713
CNN - linear,CNN, linear,4,1.1658834218978882,0.582997739315033,1.2082048654556274,0.5586999654769897,3.5477829074859617
CNN - linear,CNN, linear,5,1.103219985961914,0.6051666736602783,1.1485103368759155,0.5830999612808228,4.434728634357453
CNN - linear,CNN, linear,6,1.0732836723327637,0.6156370639801025,1.1350083351135254,0.5938999652862549,5.3216743612289426
CNN - linear,CNN, linear,7,1.0171929597854614,0.6360945105552673,1.0771459341049194,0.613099992275238,6.208620088100433
CNN - linear,CNN, linear,8,0.97341388463974,0.6541357636451721,1.0658316612243652,0.6157000064849854,7.095565814971923
CNN - linear,CNN, linear,9,0.9284388422966003,0.6713917255401611,1.050697684288025,0.6292999982833862,7.982511541843414
CNN - linear,CNN, linear,10,0.901095986366272,0.6795263886451721,1.0373501777648926,0.6344000101089478,8.869457268714905
CNN - linear,CNN, linear,11,0.8556913733482361,0.696097731590271,1.034193754196167,0.6376000046730042,9.756402995586395
CNN - linear,CNN, linear,12,0.8307441473007202,0.7036887407302856,1.0456470251083374,0.6353999972343445,10.643348722457885
CNN - linear,CNN, linear,13,0.7886982560157776,0.7191929817199707,1.0163944959640503,0.6542999744415283,11.530294449329377
CNN - linear,CNN, linear,14,0.7618072032928467,0.7280927896499634,1.0452970266342163,0.6414999961853027,12.417240176200867
CNN - linear,CNN, linear,15,0.7225897908210754,0.7427512407302856,1.014919638633728,0.6572999954223633,13.304185903072357
CNN - linear,CNN, linear,16,0.6911115646362305,0.7542686462402344,1.1029123067855835,0.6452999711036682,14.191131629943847
CNN - linear,CNN, linear,17,0.6684969663619995,0.7596448063850403,1.0904496908187866,0.6412000060081482,15.078077356815339
CNN - linear,CNN, linear,18,0.6360682845115662,0.7707997560501099,1.0826205015182495,0.6520000100135803,15.965023083686829
CNN - linear,CNN, linear,19,0.596748411655426,0.7863643169403076,1.1063909530639648,0.6495000123977661,16.85196881055832
CNN - linear,CNN, linear,20,0.5668053030967712,0.797982394695282,1.1200617551803589,0.6478999853134155,17.73891453742981
CNN - linear,CNN, linear,21,0.5384601354598999,0.8074661493301392,1.1638338565826416,0.646399974822998,18.6258602643013
CNN - linear,CNN, linear,22,0.5191960334777832,0.8119563460350037,1.200667381286621,0.6381999850273132,19.51280599117279
CNN - linear,CNN, linear,23,0.4863857328891754,0.8253865838050842,1.237370491027832,0.6516000032424927,20.399751718044282
CNN - linear,CNN, linear,24,0.45393067598342896,0.8366824984550476,1.257007122039795,0.6425999999046326,21.28669744491577
CNN - linear,CNN, linear,25,0.45609864592552185,0.8368636965751648,1.3189542293548584,0.6212999820709229,22.173643171787262
CNN - linear,CNN, linear,26,0.41703784465789795,0.8490455746650696,1.3302555084228516,0.6438999772071838,23.060588898658754
CNN - linear,CNN, linear,27,0.40486854314804077,0.8547438383102417,1.3693715333938599,0.6360999941825867,23.947534625530242
CNN - linear,CNN, linear,28,0.38259604573249817,0.8599790334701538,1.4406388998031616,0.637499988079071,24.834480352401734
CNN - linear,CNN, linear,29,0.328864187002182,0.8808392286300659,1.5621274709701538,0.6301000118255615,25.721426079273225
CNN - linear,CNN, linear,30,0.3350297808647156,0.8792887926101685,1.5649532079696655,0.6389999985694885,26.608371806144714
CNN - linear,CNN, linear,31,0.2925221920013428,0.895316481590271,1.6630382537841797,0.6277999877929688,27.495317533016205
CNN - linear,CNN, linear,32,0.27145132422447205,0.9017396569252014,1.7855232954025269,0.6256999969482422,28.382263259887694
CNN - linear,CNN, linear,33,0.26377978920936584,0.9044780731201172,1.8071552515029907,0.6193000078201294,29.269208986759185
CNN - linear,CNN, linear,34,0.2651200294494629,0.9014577865600586,1.8004686832427979,0.6331999897956848,30.156154713630677
CNN - linear,CNN, linear,35,0.22163669764995575,0.9204655289649963,1.984229326248169,0.6250999569892883,31.043100440502165
CNN - linear,CNN, linear,36,0.20865516364574432,0.9242106676101685,2.015981435775757,0.6248999834060669,31.930046167373657
CNN - linear,CNN, linear,37,0.21205656230449677,0.9230428338050842,2.0697803497314453,0.6189999580383301,32.81699189424515
CNN - linear,CNN, linear,38,0.21636293828487396,0.9219353795051575,2.2231192588806152,0.6089999675750732,33.70393762111664
CNN - linear,CNN, linear,39,0.23069389164447784,0.9153712391853333,2.179314374923706,0.6200000047683716,34.590883347988125
CNN - linear,CNN, linear,40,0.15506409108638763,0.9445674419403076,2.1642820835113525,0.626800000667572,35.47782907485962
CNN - linear,CNN, linear,41,0.1213291585445404,0.9572929739952087,2.497288703918457,0.6164000034332275,36.36477480173111
CNN - linear,CNN, linear,42,0.14152902364730835,0.9480307102203369,2.4859092235565186,0.6237999796867371,37.2517205286026
CNN - linear,CNN, linear,43,0.17725270986557007,0.9350837469100952,2.402096748352051,0.6164999604225159,38.13866625547409
CNN - linear,CNN, linear,44,0.14163155853748322,0.9488361477851868,2.5322835445404053,0.623699963092804,39.02561198234558
CNN - linear,CNN, linear,45,0.15062014758586884,0.9455742239952087,2.6534690856933594,0.6125999689102173,39.91255770921707
CNN - linear,CNN, linear,46,0.11781632900238037,0.9577561020851135,2.6135799884796143,0.6237999796867371,40.799503436088564
CNN - linear,CNN, linear,47,0.12047966569662094,0.9567493200302124,2.6790738105773926,0.6208999752998352,41.68644916296005
CNN - linear,CNN, linear,48,0.10867789387702942,0.9609978795051575,2.7581887245178223,0.6176999807357788,42.57339488983154
CNN - linear,CNN, linear,49,0.11936690658330917,0.95703125,2.714787721633911,0.6164999604225159,43.460340616703036
CNN - linear,CNN, linear,50,0.11960068345069885,0.9574339389801025,2.6723618507385254,0.6288999915122986,44.347286343574524
CNN - linear,CNN, linear,51,0.10195557028055191,0.9632328748703003,2.791257858276367,0.6265000104904175,45.23423207044601
CNN - linear,CNN, linear,52,0.1036137193441391,0.9617831707000732,2.9135820865631104,0.6232999563217163,46.12117779731751
CNN - linear,CNN, linear,53,0.10895372927188873,0.9602327346801758,2.9999492168426514,0.6186999678611755,47.008123524188996
CNN - linear,CNN, linear,54,0.0865999087691307,0.9684882164001465,2.9943275451660156,0.6218000054359436,47.895069251060484
CNN - linear,CNN, linear,55,0.0991087555885315,0.9656088352203369,2.999199151992798,0.6237999796867371,48.78201497793198
CNN - linear,CNN, linear,56,0.09527087211608887,0.9658706188201904,2.967250108718872,0.6245999932289124,49.66896070480347
CNN - linear,CNN, linear,57,0.10104797780513763,0.9640181660652161,3.070007801055908,0.6189999580383301,50.555906431674956
CNN - linear,CNN, linear,58,0.12986114621162415,0.953769326210022,3.0307250022888184,0.6182000041007996,51.44285215854645
CNN - linear,CNN, linear,59,0.08087816834449768,0.9710856676101685,2.9724392890930176,0.6229000091552734,52.32979788541794
CNN - linear,CNN, linear,60,0.05911917984485626,0.9794619679450989,3.1234395503997803,0.6266999840736389,53.21674361228943
CNN - linear,CNN, linear,61,0.04528237134218216,0.9849991798400879,3.164386510848999,0.6317999958992004,54.10368933916092
CNN - linear,CNN, linear,62,0.10625968873500824,0.9625885486602783,3.1591665744781494,0.6234999895095825,54.99063506603241
CNN - linear,CNN, linear,63,0.10896044969558716,0.961581826210022,3.1023571491241455,0.6187999844551086,55.8775807929039
CNN - linear,CNN, linear,64,0.08411876857280731,0.9697567224502563,3.128875494003296,0.6275999546051025,56.76452651977539
CNN - linear,CNN, linear,65,0.057164087891578674,0.9800056219100952,3.196014165878296,0.6306999921798706,57.65147224664688
CNN - linear,CNN, linear,66,0.03296120464801788,0.9893282651901245,3.436570405960083,0.6241999864578247,58.53841797351837
CNN - linear,CNN, linear,67,0.027527913451194763,0.9911404252052307,3.463615894317627,0.6245999932289124,59.42536370038986
CNN - linear,CNN, linear,68,0.09454002976417542,0.9678035974502563,3.261960983276367,0.6144999861717224,60.312309427261354
CNN - linear,CNN, linear,69,0.16541741788387299,0.9448695182800293,2.952282190322876,0.6222000122070312,61.19925515413284
CNN - linear,CNN, linear,70,0.10337526351213455,0.963212788105011,3.101306200027466,0.6272000074386597,62.08620088100433
CNN - linear,CNN, linear,71,0.0473998486995697,0.9835897088050842,3.2469851970672607,0.6193999648094177,62.973146607875826
CNN - linear,CNN, linear,72,0.019070645794272423,0.9952278733253479,3.371260166168213,0.6270999908447266,63.860092334747314
CNN - linear,CNN, linear,73,0.00641333544626832,0.999335527420044,3.500202178955078,0.6287999749183655,64.74703806161881
CNN - linear,CNN, linear,74,0.002502426505088806,0.9999597072601318,3.5716092586517334,0.6301999688148499,65.6339837884903
CNN - linear,CNN, linear,75,0.00120494922157377,0.9999999403953552,3.6561858654022217,0.6306999921798706,66.52092951536179
CNN - linear,CNN, linear,76,0.0009050798835232854,0.9999999403953552,3.7057340145111084,0.6293999552726746,67.40787524223327
CNN - linear,CNN, linear,77,0.0007870464469306171,0.9999999403953552,3.748126983642578,0.6277999877929688,68.29482096910476
CNN - linear,CNN, linear,78,0.0006918151630088687,0.9999999403953552,3.7865707874298096,0.6284999847412109,69.18176669597625
CNN - linear,CNN, linear,79,0.0006255358457565308,0.9999999403953552,3.8195483684539795,0.6284999847412109,70.06871242284775
CNN - linear,CNN, linear,80,0.0005753159639425576,0.9999999403953552,3.843977451324463,0.6283999681472778,70.95565814971924
